,0_differences_100_sample_std,2_differences_1000_sample_kurtosis,2_differences_10_sample_mean,0_differences_1000_sample_kurtosis,2_differences_100_sample_kurtosis,0_differences_100_sample_skewness,0_differences_10_sample_skewness,1_differences_10_sample_std,0_differences_10_sample_std,2_differences_100_sample_skewness,1_differences_100_sample_skewness,2_differences_10_sample_skewness,2_differences_100_sample_mean,0_differences_10_sample_kurtosis,1_differences_100_sample_mean,2_differences_10_sample_std,1_differences_1000_sample_kurtosis,1_differences_1000_sample_mean,1_differences_100_sample_kurtosis,0_differences_1000_sample_skewness,2_differences_10_sample_kurtosis,2_differences_100_sample_std,1_differences_100_sample_std,2_differences_1000_sample_skewness,2_differences_1000_sample_std,0_differences_1_sample_mean,1_differences_1_sample_mean,0_differences_1000_sample_mean,2_differences_1_sample_mean,1_differences_10_sample_kurtosis,1_differences_10_sample_mean,0_differences_100_sample_mean,1_differences_1000_sample_std,1_differences_10_sample_skewness,2_differences_1000_sample_mean,0_differences_1000_sample_std,0_differences_10_sample_mean,0_differences_100_sample_kurtosis,1_differences_1000_sample_skewness
Fantasy,210.74103818283746,4.132060571798177,-0.00024833333333333234,3.852728911149786,3.687960244490001,-0.04927676877872219,0.5902851165499029,0.09540070469108473,31.72226995927204,-0.06928126538599055,-0.11038406393990978,0.1440951335825617,-0.00024833333333334595,2.063545379133836,-0.00400666666666667,0.1311006628617025,4.284620439300517,-0.004006666666666744,3.3920652705243386,-0.05865083082583264,2.1068054036186044,0.8736038742839279,1.310683476901354,-0.15270826909955731,10.209569133198167,4.8086866666666666,-0.004006666666666667,4.8086866666666905,-0.0002483333333333333,2.7416615920437954,-0.00400666666666667,4.8086866666666666,16.057454801325836,-0.09234940724754705,-0.0002483333333333384,2894.682240977156,4.808686666666667,3.3089730354544615,-0.06971476485181251
Feeding Line,35.63399953023247,6.158091060125725,-0.0009283333333333331,7.045992382927614,2.8483681394610403,0.15873608443406578,-0.3054735389564229,0.0385104136349291,3.3370610321929317,0.1815948851647616,-0.266637323413864,-0.5347994052649121,-0.0009283333333333355,1.8699008086346165,0.0005250000000000005,0.019334234246250585,5.636782973353053,0.0005249999999999964,4.706691381449975,0.31898727376002567,1.8849616546116688,0.15851985899950272,0.24688563971446825,0.15467403644122724,1.9771321168909444,0.027348333333333332,0.000525,0.02734833333333296,-0.0009283333333333333,3.54232378312553,0.0005250000000000009,0.027348333333333096,3.0144263383561056,0.8324227423658747,-0.0009283333333333259,387.1024201065876,0.027348333333333374,6.8459917156903325,0.04825069510174594
Feel Good Inc.,248.39909910667419,4.851666561206041,0.011688333333333334,5.932681042760855,3.0983726178831374,0.30673637200718457,1.1246841195358355,0.1606548821404303,38.28870522372187,0.2549602061147642,-0.2606481439810869,0.7337241572574705,0.011688333333333335,3.2687919244990478,-0.033070000000000016,0.06151622687912877,4.854143659502114,-0.03307000000000001,3.297038841956383,-0.5550349656317101,2.795844252171568,0.3959745977086858,1.817849572400802,-0.07715478863741373,4.133054422320602,11.260443333333333,-0.03307,11.260443333333333,0.011688333333333334,2.6235931709010964,-0.03307,11.260443333333333,19.104971816332988,-0.22182902289731676,0.011688333333333332,2905.1153680458838,11.260443333333331,4.5812121992098005,0.182790370549443
Feel So Close,119.22074795691127,9.403282827478888,0.013923333333333333,2.54948677708537,6.777220415985647,-0.2432002765891127,-0.276394831548082,0.21295151592818284,33.38255579280147,0.4008119221325018,-0.009981463424244181,-0.2582084898230966,0.013923333333333341,2.193772320384982,0.012884999999999994,0.06395101606351189,5.431084980377042,0.012885000000000084,3.313272061975957,-0.0668029596784092,1.6883876519624121,1.4757176731302262,1.411794692284926,-0.020770998446171217,11.673898609562464,57.65347833333333,0.012885,57.65347833333334,0.013923333333333333,2.1503010716210573,0.012884999999999997,57.65347833333333,13.571394429771823,0.44958261607779804,0.01392333333333334,1036.9147713369634,57.65347833333334,2.6127007034078114,0.037111113434953366
First Of The Year (Equinox),273.37491105523424,5.759577250640935,-0.0036000000000000003,11.030825510293049,6.645341648448906,0.9369560883543778,-0.8732754442926745,0.17419492489258498,15.84260842620481,-0.6592665521066489,-0.29723507449301284,-1.2892104152976784,-0.003600000000000031,2.927506553702185,-0.01866499999999997,0.08474094182992199,4.987763149079836,-0.018665000000000192,4.0104386449162375,0.18957480077061098,3.5176280548634957,1.747464352839406,1.8882279628581513,-0.10123287178345006,16.760622099167772,60.49133333333333,-0.018665,60.49133333333334,-0.0036,2.1929808281990666,-0.018664999999999998,60.49133333333333,20.344496083530185,-0.6088025233518729,-0.0036000000000000016,3387.6782149324736,60.491333333333344,6.806420449260507,0.00753883195881944
Foreign Language,372.86182987042577,4.930548642466523,-0.007489999999999997,6.353677885299104,4.3607135883887675,0.14864105904585614,-0.3704576821063302,0.24059170718598483,53.149761452837836,0.006748623104122134,-0.3518233581653498,-0.7459410058495991,-0.007490000000000005,2.3042730654876036,0.0003933333333333322,0.1168337860666454,4.131937884092133,0.00039333333333343745,2.8931267428828717,0.07423460168071531,2.5433351947845613,1.427696991043034,1.969054326816697,0.1722004472781701,12.945419131659834,55.39662666666667,0.0003933333333333333,55.396626666666656,-0.00749,1.6753609160704728,0.0003933333333333372,55.39662666666667,23.110364032561474,-0.5527900759216997,-0.007490000000000012,4520.349301346203,55.39662666666667,4.5319866561565805,0.06760989747741052
Fragile Bird,3.8047329208879943,3.059208814009467,-0.0003283333333333312,3.0618818135886636,2.8754815070845336,-0.028390279478142228,-0.16406382018917195,0.023478467913293565,0.5793871995575248,-0.1998505706332437,-0.23258869799469034,0.15901172550532836,-0.0003283333333333306,2.6409494874872124,0.0016766666666666616,0.04041244792415107,3.1469545015566553,0.001676666666666657,3.0593749863792286,-0.14816489786957115,1.372239291017374,0.2615209917801373,0.28416743384060666,-0.1762049361823932,3.780171590825754,0.024193333333333334,0.0016766666666666666,0.02419333333333334,-0.0003283333333333333,1.7390684829965228,0.0016766666666666666,0.024193333333333254,2.520965532601877,0.19037152973151733,-0.00032833333333334025,59.59944866951707,0.024193333333333327,3.566541785075314,0.1484670831994848
Free {Ft. Emeli Sande},23.23737662844418,5.745960086749125,0.0003449999999999998,6.506965629575668,3.322959963582027,0.19170348445229232,-0.8104091933288343,0.034420607724314094,4.483436018244452,-0.05719918917685018,-0.11084284045691331,0.02111159553219292,0.0003449999999999978,3.5932345241266535,0.000491666666666665,0.015071324962030085,7.905823591067837,0.0004916666666666565,4.057575883184793,0.22811348268942042,2.0288240812527225,0.12634536278479802,0.36196506996532135,-0.10633316512327304,1.4726917986302421,-1.8523516666666666,0.0004916666666666666,-1.852351666666668,0.000345,1.85416675500177,0.0004916666666666663,-1.8523516666666664,4.502000135117415,0.030628309964672022,0.0003449999999999824,285.82951029305366,-1.8523516666666662,2.884441407317966,0.11695594007058965
"Fuckin' Problems {Ft. Drake, 2 Chainz & Kendrick Lamar}",342.31493161896327,4.957422132435336,-0.00015666666666666685,12.877204474244374,4.804324510351804,-0.2621234919079751,0.026263187738978743,0.05281736617292124,17.5961423802066,0.43019412581406813,1.2609356265586857,-0.03882467768534594,-0.00015666666666666677,1.3839330335746105,0.002494999999999993,0.005898988613878371,16.064110651098606,0.002494999999999958,12.347143477108286,-0.03634664988618168,1.6562432363924413,0.12619278862122035,1.1952932126226044,0.06501819178835898,1.242503911422415,-1.2258716666666667,0.002495,-1.2258716666666414,-0.00015666666666666666,2.3528870204297863,0.0024949999999999985,-1.2258716666666751,12.318593309166499,-0.34064895037108195,-0.00015666666666667005,3364.742352628569,-1.225871666666667,4.895221340718971,-0.11657645301551632
Future Starts Slow,496.3385890332841,3.3469372498638656,-0.011454999999999998,6.118437053533608,2.551189404703363,1.1045826599675093,-1.1841427767472803,0.3007750215369547,45.20776119569285,0.05336010429544595,0.5168927772998987,0.5967282099489762,-0.011454999999999986,4.343305085777938,0.018451666666666634,0.1192793611769353,4.179125080856036,0.01845166666666664,5.339400111640042,-0.18312488504205188,2.1837966028612437,1.3201396739770885,2.1883103802166386,0.028301474408161168,20.094815653468032,53.798975,0.01845166666666667,53.798974999999984,-0.011455,1.926620711636145,0.01845166666666666,53.79897499999999,23.198585024376367,-0.23337857815468405,-0.011455000000000012,4905.186135940736,53.798975,6.019662683587101,0.019319030615513065
Gabriel,410.2555066643519,8.211087268025874,-0.003136666666666664,11.316650728318132,6.943139153314426,0.7668189931294379,0.9121938492636724,0.21139746211553462,28.333963833287946,-0.7407403986229005,-0.6911389782740421,-0.5299548603100549,-0.003136666666666673,2.9712331914445294,-0.003370000000000018,0.08252923885912596,10.779368171287084,-0.0033700000000000756,7.635108854700708,0.08398457321229984,3.8706630249517735,0.664522867418588,1.695141538761095,-0.1460591539170002,6.6863099738852805,9.219691666666666,-0.00337,9.219691666666673,-0.0031366666666666665,2.643686303239071,-0.003369999999999998,9.21969166666667,17.693172121338847,-0.2544079639465551,-0.003136666666666635,3650.018619435898,9.219691666666666,11.524665287731263,-0.08409012868081216
Gay Pirates,25.655823760020894,4.636684430889479,0.00033500000000000007,6.689247307427894,3.4640063108652797,0.5129148426136719,0.7309807531730184,0.04215225053303797,1.6534389058539982,0.21887319608614045,0.46108932009990966,0.30863396631259776,0.00033500000000000007,2.809892384553626,-0.000438333333333334,0.005446224227236089,5.684470665799902,-0.00043833333333332015,5.044734863102618,-0.2434013436869254,2.343071838061084,0.07175325968205208,0.5192473686099269,0.018226273157363887,0.9207184190725438,0.18417166666666668,-0.0004383333333333333,0.184171666666667,0.000335,2.500357816569449,-0.00043833333333333295,0.18417166666666612,5.304795984094382,-0.10604996036610784,0.00033499999999999665,265.94111486171977,0.18417166666666665,5.826823702759453,0.06116129946568353
Get Free,12.396242328540533,15.18599679817614,-0.016335,20.205196055568745,7.265685713072345,-0.20111769481491984,0.5002111526468549,0.05654937962622677,1.1894802141224918,-0.5661597469657029,-1.3872283656457844,-0.26626433212750755,-0.016335000000000002,2.7236229132223095,-0.018571666666666656,0.06602624370909899,16.040936934001497,-0.018571666666666643,9.52971088087687,-0.04394063865954718,2.7869963958208492,0.5931243107922468,0.5042526748978796,-0.46900312561517987,6.121451498487149,0.17744333333333334,-0.018571666666666667,0.17744333333333343,-0.016335,6.5755171148188785,-0.018571666666666667,0.1774433333333335,4.541434416860126,-2.1829866316142574,-0.016335000000000044,140.64041050193342,0.17744333333333331,7.118257307150292,-0.25191228476195027
Get Lucky,400.88970009119276,16.324344711616654,-0.0010316666666666664,10.141890738360805,6.124401216052603,-0.7274936166872279,-0.3597195780629134,0.18227069551753086,136.75243432185934,-0.01589780045902578,-0.024844438783839105,-0.4594468067132302,-0.0010316666666666688,1.8495094404200043,0.0013166666666667053,0.012700615580006786,9.685430311997656,0.0013166666666667127,5.276239518452805,-0.5046550516900247,2.6112365491316205,0.45054441493659153,1.5747610186416647,0.15439204901376147,4.4995554483622175,-210.19721,0.0013166666666666667,-210.19721,-0.0010316666666666666,4.690027375771978,0.001316666666666666,-210.19721,17.652074075012326,-0.8040448669916251,-0.0010316666666666707,4030.2139097014206,-210.19720999999998,3.9393928654528074,-0.5210838287806239
Get Lucky {Like A Version},47.38169083133555,4.281975924661353,0.006429999999999998,4.461160000783986,6.397852261263409,0.13413704288662817,0.3983921440043876,0.08044583574610241,3.8004079620687508,-0.16582233246257835,-0.027991087022950195,-0.25119442194815833,0.006429999999999991,1.905591342830144,0.009129999999999997,0.06871552218304747,4.210053706258548,0.009129999999999992,7.077875716495862,0.19443765020634454,3.6309890910300826,0.8120276371117755,0.7568413115559811,0.009680233003109277,10.60627848779465,-1.6546866666666666,0.00913,-1.6546866666666713,0.00643,3.4387633889379288,0.009129999999999997,-1.6546866666666662,11.828671692769321,-0.5788254490768955,0.006429999999999914,371.57339660579646,-1.6546866666666666,7.652804710822321,0.012074129896922909
Given The Chance,43.66191181780243,5.058699837045126,0.0009133333333333334,11.961057347003107,4.538147369026664,-1.336731189972285,1.9212118512674348,0.030582856899104623,4.903091102554025,0.052638387108699405,-0.19846173998880348,-1.0986452246756866,0.0009133333333333346,6.479840770827998,-0.008531666666666668,0.022494568233242446,11.067626776938164,-0.008531666666666628,7.150613996087956,-0.1473997613797421,3.8385792301836843,0.252895548794359,0.4195492950079486,0.10756729261978396,2.4247026482620275,0.7873666666666667,-0.008531666666666667,0.7873666666666596,0.0009133333333333334,2.832390670526429,-0.008531666666666668,0.7873666666666663,3.7988612053990747,-0.2747494031750357,0.0009133333333333215,432.7263490305764,0.7873666666666667,12.887287730800306,0.45262719030434573
Global Concepts,108.15230043960236,4.97998118307805,-0.002793333333333333,6.378834609416593,5.04385098958061,1.09382688118015,0.6251986240578914,0.07705605780498016,12.781262205879964,-0.6547151854415991,-0.4107153606203965,0.06349117067076003,-0.002793333333333331,4.830647663514356,-0.007836666666666667,0.05158820881644263,10.009038629468039,-0.007836666666666593,8.541967421395915,1.0632300100579792,3.536082537368089,0.6267666113208861,1.4325290291764887,-0.015324691690994442,6.497513690085189,1.7799233333333333,-0.007836666666666667,1.7799233333333333,-0.0027933333333333334,5.440667501893254,-0.007836666666666669,1.779923333333333,12.136357264571698,1.687581252145529,-0.0027933333333333378,1221.34912875932,1.7799233333333337,7.4102081846788845,0.05878189172231678
Good Intent,333.4423985079044,4.6443614673411915,-0.0003733333333333321,7.575501562482964,4.167945873514854,-0.27935447753296727,0.9228537632252054,0.1488948686154093,37.04439908299964,0.37677625613384275,-0.28213886209896677,-0.21089104362459957,-0.00037333333333333733,4.285785059455539,-0.007293333333333338,0.09210137476353614,6.28244811600567,-0.0072933333333332975,3.7337179520360784,0.32896091893451296,2.620530151347853,0.5879659179087017,1.1030630983563705,0.10348241979989475,7.813711507454913,1.19642,-0.007293333333333333,1.196419999999984,-0.0003733333333333333,1.7321779290023886,-0.007293333333333332,1.1964200000000016,18.3527128506799,-0.4397738325611042,-0.0003733333333333668,4634.687670155046,1.1964200000000011,3.5988086788314755,-0.015200596169412444
Graceless,505.02456189923845,4.060059912140237,-0.0040250000000000025,5.306515537481537,4.839356024780362,-0.23314716532291035,-0.5509410239722361,0.2104945028907459,33.570669983832815,-0.40281140391120723,0.15424827825741133,0.3475543680204823,-0.004024999999999996,2.8973822663454287,-0.002831666666666728,0.10819269082161799,4.347862340562641,-0.0028316666666666494,2.493028507556333,0.14968509471952146,2.674695658904797,0.9384783397059424,2.365537362547532,-0.1301265126360925,5.98251181193406,-0.22798166666666667,-0.002831666666666667,-0.2279816666666684,-0.004025,3.1011165869819473,-0.002831666666666671,-0.22798166666666872,20.07941944230453,0.6013084866424144,-0.004024999999999952,4469.758528247462,-0.22798166666666725,3.259179115347946,0.0798645115968937
Gun,187.6674543931795,2.9333059905273937,0.00041833333333333447,3.739920633739535,2.973917850948878,-0.09325979628155517,1.1219993919768279,0.19769836978055455,25.649700721254906,0.29452238534349634,1.0347278026298112,-0.7036537063809363,0.0004183333333333461,4.570673590857293,-0.0021150000000000075,0.046534984121864936,3.4929240576547307,-0.002114999999999899,6.154936679912856,-0.15526719920094736,1.9911184302439522,0.6844371002246218,1.0988465072507725,0.06281837954423573,7.505541895085664,20.382733333333334,-0.002115,20.38273333333335,0.00041833333333333333,3.8944013828265205,-0.002115,20.382733333333334,15.30249130376407,1.0300480137099792,0.0004183333333333934,3209.688768281817,20.382733333333334,5.573407905480411,-0.029961947660676867
Hanging On,163.09100916254516,6.7995182667781,-0.0011149999999999986,6.059110347278924,7.426362313314046,-0.28034436908372645,1.3118394184460596,0.0713122809471755,9.528105243413648,-0.228463679341713,0.5351601336523539,-0.8486653115900028,-0.001115000000000017,3.9987217364160954,0.0016016666666666612,0.039210854825049546,4.5277452388212085,0.0016016666666666993,4.9056100046817335,0.006729761319425643,3.1268579675172483,0.7314659070413937,0.8823943767118974,0.30796038724873004,7.108836877326815,-0.20559333333333332,0.0016016666666666666,-0.20559333333332291,-0.001115,1.7503808872674234,0.0016016666666666692,-0.20559333333333513,13.464126902158998,0.10644459853066665,-0.0011149999999999763,3075.2651219824616,-0.20559333333333357,10.254590243589302,-0.02722438078986174
Harlequin Dream,143.07798562064036,3.827234295787618,-0.00840833333333334,27.16323977588962,4.2060773675888985,-0.47952956536496855,-0.3291165422621058,0.15373882243922643,37.824441958835884,0.029697922495653416,-0.08307687110671165,-0.46494046373085,-0.008408333333333334,4.568577500383967,-0.010268333333333329,0.15892729648944656,3.9368393105137165,-0.010268333333333426,4.2349658450828915,1.478330282775711,2.614790140606272,1.4841474592384305,1.3620298507691053,-0.02913318917463316,15.105995138701923,-0.08909333333333333,-0.010268333333333334,-0.0890933333333287,-0.008408333333333334,2.27686670613534,-0.010268333333333332,-0.08909333333333194,16.16898446693193,0.28050602106834543,-0.008408333333333342,1366.8529083854532,-0.08909333333333222,16.502554779477357,-0.0524014960296402
Heart's A Mess,13.568855978147061,7.251314484851116,0.0017033333333333327,5.000233796175537,6.274667616389493,-0.04726075817719659,-0.84268133393562,0.04531013548619974,1.0130473553714063,-0.058704827587698495,0.00829382478036178,-0.0223612910897357,0.0017033333333333323,3.6499595822197612,-0.00010333333333334055,0.033798641327064546,7.159665570140683,-0.00010333333333331929,4.768495171178985,-0.06976268976456887,1.7944473588772938,0.5556627282303938,0.7580191755050353,-0.03458292170115576,5.167585955183631,0.061405,-0.00010333333333333333,0.061404999999999633,0.0017033333333333334,2.151079146069139,-0.00010333333333333375,0.06140500000000006,7.1264201879258975,-0.14718295966352563,0.0017033333333333208,146.9230374272753,0.06140499999999993,2.73765868114418,0.006739384294360784
Helena Beat,222.6464279978015,13.029214540628105,-0.0045516666666666665,7.41411971414304,11.40737899634307,-0.2888565595640444,0.4959171891289252,0.16045373865143256,13.320913450669819,0.5516555889677761,0.2637596062926174,-0.9012533438199458,-0.004551666666666679,2.8090405128606433,-0.0018183333333333224,0.019615300787905344,9.739543843612699,-0.0018183333333333422,5.464026104047272,-0.1413510248431982,3.2984532854247073,0.5609794701605992,1.1666965384497183,0.0915051898743439,4.556972684993295,-6.899891666666667,-0.0018183333333333333,-6.899891666666667,-0.0045516666666666665,4.362294314910326,-0.001818333333333335,-6.899891666666665,12.368881752059952,-1.2022626530083924,-0.00455166666666662,2440.5064288358203,-6.899891666666667,4.610113328043589,-0.2680472328816195
Hey Now,33.83049505889193,3.568235039670328,-0.00012500000000000003,2.628738046875291,3.862328409746695,0.035692097534774835,-0.30302532284748684,0.03478479089742783,3.8893835143088906,0.28772140933864965,-0.5024488348529461,0.45774013494956317,-0.0001249999999999997,1.9680245269571321,0.002409999999999998,0.003634114977084058,4.007438638454124,0.002409999999999984,4.923898965460017,-0.016164748511351065,2.260216646991564,0.03247649898174234,0.29554208895594625,0.08426062905039147,0.38993423724392295,0.76242,0.00241,0.7624199999999999,-0.000125,2.64698514213877,0.0024099999999999985,0.7624200000000003,3.8728887786638024,-0.3010660524677447,-0.0001250000000000001,490.02785052906177,0.76242,3.3424075910606685,-0.15280622180118902
History's Door,26.49356675664134,3.1549813244211697,0.0007333333333333336,3.3600937125515915,3.882839593845064,0.29268777983201105,0.16349647276765494,0.05628613320940306,3.9556508148821448,-0.3640265576575295,0.2710725414854092,0.01202959269938622,0.0007333333333333323,1.7668300526361145,-0.0010083333333333305,0.05289938247906743,3.2598162296625435,-0.0010083333333332906,3.7574053802689735,0.009760484327117179,2.0062903910756025,0.5597095084853293,0.5256125798506179,-0.07543825855807405,5.25148189783925,-0.061116666666666666,-0.0010083333333333333,-0.06111666666666713,0.0007333333333333333,4.754111534146698,-0.0010083333333333327,-0.06111666666666674,4.430644377193094,-1.5272943581284981,0.0007333333333333068,240.67843152765923,-0.06111666666666664,2.714574943056183,0.06595836291453695
Holocene,10.738466681413238,4.996182215369476,-0.0035000000000000005,6.097794226919165,3.653916082791701,-0.9771488198295337,-1.2447647611959112,0.02368833778934736,1.2365642134065573,0.3891176693406609,0.2799979146003223,0.8471287200425894,-0.0035000000000000057,4.279478136130337,-0.002625000000000012,0.027463883354123267,4.995550736676719,-0.002625000000000031,4.1760815806116485,-0.27281700010712784,2.498943823985388,0.4174154112578446,0.29352425734984455,-0.09867110916963154,6.33091284185078,-0.94288,-0.002625,-0.9428800000000013,-0.0035,2.085333860035357,-0.0026249999999999997,-0.9428800000000002,4.428017009268935,-0.015654267216126554,-0.0034999999999999576,162.23950595724224,-0.94288,4.555146353315792,-0.0009643244654472653
Holy Moses,164.5178531143478,4.277854418080574,-0.014418333333333333,8.429935595958144,4.998248844297356,0.04159019767518996,2.167371732259992,0.2132645645736248,13.072156888634206,-0.7977367717546711,0.15390935741237424,-0.16038663416093377,-0.014418333333333332,6.692378523733793,-0.014994999999999998,0.06184061298118647,6.206830007754945,-0.014995000000000158,4.8730043761827675,-0.14607227887553045,1.764885455282819,0.8134466425494669,1.6099637103320408,-0.13634465760410744,9.853862104271462,4.284576666666666,-0.014995,4.284576666666668,-0.014418333333333333,4.047066478206284,-0.014995000000000003,4.284576666666668,13.429970242892388,0.25806655078903046,-0.014418333333333384,2062.1849502154046,4.284576666666666,5.029481865841918,0.06938056875270322
Houdini,197.017285936591,8.394858096499048,0.0007766666666666663,10.17634277981433,4.441909977896199,0.1288029162097335,0.7754669000572251,0.10857987848174776,16.652854875214505,-0.5296618149708291,0.4162620861528199,-0.0549961365416916,0.0007766666666666682,3.7345452520081595,0.0011066666666666664,0.04143150049579829,8.273970159611341,0.0011066666666667223,3.7866161389855995,-0.017397346446108013,3.2436652309540572,0.6240731199235481,1.3246295376276174,-0.06092791152972033,7.996984506821584,7.806676666666666,0.0011066666666666666,7.8066766666666405,0.0007766666666666667,2.793403827205128,0.0011066666666666694,7.806676666666668,17.425839619744774,0.01562752340279011,0.0007766666666666282,3289.8415023063462,7.806676666666665,4.580574818616755,-0.1891950852431509
House of Dreams,31.285777700010023,5.738571262778502,0.0016949999999999992,4.057716128283474,5.4966715871832195,-0.49383561216107025,0.40084142904843534,0.05093920330485484,3.143062529506673,0.06273197435433568,-0.3648552322678044,0.34839953781776317,0.001695,1.5296699727214706,0.0025366666666666706,0.1014383537617251,4.041058908437813,0.0025366666666666723,3.7036255860603458,-0.021497573776164184,2.325209904211083,0.40335852197862115,0.3589800501884935,-0.017305121455544317,3.9479586105814093,-0.12653333333333333,0.0025366666666666667,-0.1265333333333319,0.001695,3.702349061054137,0.0025366666666666662,-0.126533333333333,4.188829920659361,-0.32894576677456283,0.001694999999999972,547.0251267984954,-0.1265333333333334,4.637216587259069,0.18076761173837186
I Feel Better,24.258735130663986,4.351249485930706,0.0031616666666666737,16.68566989920688,3.3188042073964064,0.09446039134107388,0.16695841512938242,0.15546442158184548,3.0333690177919337,-0.19544575314084553,0.023559645962201003,-0.1751815038541112,0.003161666666666718,2.4509127278404885,0.001620000000000047,0.16318274759878534,4.91850092762173,0.0016199999999999938,3.004328903361415,0.379526460194283,2.6651215351578683,1.8397170569675172,1.451900915482106,-0.06619424680197761,15.66725831386297,-0.13942,0.00162,-0.13941999999999966,0.003161666666666667,2.7437027366161253,0.001620000000000002,-0.13942000000000032,12.760703971918371,0.12208012806294186,0.0031616666666667505,303.43632011287207,-0.13941999999999996,5.92335053594431,0.06572426059921456
I Follow Rivers,20.617297537923168,5.12882835421388,0.0007449999999999997,6.129641088434114,4.34896799240538,-0.5091193057936314,0.3278811958457027,0.025272902924322372,17.42396704573912,-0.2701859754386851,-0.24029613495615837,1.229981767657355,0.0007450000000000017,2.0498902435305806,-0.00497666666666667,0.023693803749316213,4.905962897936348,-0.004976666666666694,4.19775264278494,-0.20060081884127823,3.781585098810085,0.4385719929846815,0.3540374132928766,-0.1132889059542067,4.651878508012471,-33.857945,-0.0049766666666666666,-33.857945,0.000745,3.6093242304128683,-0.0049766666666666666,-33.857945,4.565033306986927,-0.8019202765784335,0.0007450000000000018,151.71155051546845,-33.857945,3.1172068589506017,-0.007389025437116361
I Love It (feat. Sia),3.2543038934429243,4.879025574349805,0.0005066666666666666,7.784641383634858,3.5587595712603446,-0.09529163983000347,0.7704556169617256,0.00422403473523176,0.578614084150894,0.3201014427237056,0.569049217767008,0.3949376313725865,0.0005066666666666667,3.1157518417487937,0.00023499999999999964,0.004060153253812526,9.880753626073897,0.0002349999999999974,4.833323157789497,-0.6562652003407978,1.6024401478591548,0.05203222249508259,0.05529880496498595,0.11630459897400058,0.4399720937615122,-0.2597966666666667,0.000235,-0.2597966666666666,0.0005066666666666667,2.9406375554943045,0.00023499999999999988,-0.2597966666666667,0.43329196315020146,0.7197394131919854,0.0005066666666666712,19.537596295996142,-0.2597966666666667,3.9750376635899447,-0.15317926953586183
I Sat By The Ocean,297.23186525524284,3.7570109218273395,0.015240000000000004,3.646898728407447,3.8037554871803927,-0.16191336017960997,1.1527639215783478,0.20662053450844511,28.256870698562462,0.0344490203652452,-0.24871580345520908,-0.42767998392796186,0.015239999999999997,3.8184029225227545,0.036854999999999964,0.18195803762284193,3.1237784116696594,0.03685500000000002,4.1567625504481125,-0.09572708382299228,2.075353102328531,1.738488407483799,2.101620207609014,-0.1538387573363629,15.378500374735287,-0.5633833333333333,0.036855,-0.5633833333333318,0.01524,1.706896496279485,0.036855000000000006,-0.5633833333333315,25.927578918886468,0.16694144888403495,0.015239999999999828,3460.814690616682,-0.5633833333333336,3.2859309782143193,0.0047036291350082285
I Spy,44.5290908429628,4.87485381971435,-0.00148,7.734724278191862,5.382811278869946,-0.28686934687326276,0.21723450105994785,0.062576729345305,2.3447705903421197,-0.4037559247040261,-0.6962968975466425,-2.131247173398693,-0.0014800000000000002,2.908360947477626,0.006933333333333338,0.022173565091993867,4.364694829619684,0.006933333333333335,5.594420542083866,-0.5592481514031509,6.520446357468911,0.2639775045971405,0.7629290920160565,-0.11870711273843,2.3208031987606743,-0.27185,0.006933333333333333,-0.2718500000000032,-0.00148,5.452138944394451,0.006933333333333333,-0.27184999999999976,7.597057224566189,-1.7170754275848463,-0.001479999999999991,496.3433007173616,-0.27185000000000004,5.568398751543881,0.014698704431262331
I'm Into You,6.167727565393874,35.19387273783517,0.0025883333333333335,20.96566105208126,28.926355261734567,0.6250271064593422,0.6823408747001852,0.0066719456182835705,0.11830928512683281,-0.45626382018635786,1.1014719091543828,2.636163038522746,0.0025883333333333357,3.1581099589396366,0.0022316666666666652,0.007666047257586895,32.49087639880711,0.002231666666666663,26.971415480685693,-0.673403678663684,8.017514052440657,0.33671937743715713,0.24333338115867112,0.45769158855366465,0.9259453205463413,0.08993833333333333,0.0022316666666666665,0.08993833333333312,0.0025883333333333335,7.7141976940285995,0.0022316666666666665,0.08993833333333326,2.393584181421823,2.5341975700032755,0.002588333333333332,60.21707537631459,0.08993833333333331,11.863680868636632,-0.7845117674016144
If I Could Change Your Mind,316.99428612150894,5.869244091235312,0.006518333333333333,9.100259773092052,5.422004440587405,-0.2234873136769841,-0.7414119264618501,0.3046442158075548,29.81088658757923,0.19249020659640118,-0.05811210493995328,0.5614096242176533,0.006518333333333351,3.063306856253049,0.01637833333333333,0.10751313858986931,5.82348307453529,0.016378333333333158,3.67084865509461,-0.039386358121798845,2.398471445958895,1.05267119586713,1.941420790563075,0.022162043714191854,14.339830613934412,-8.792293333333333,0.016378333333333335,-8.792293333333335,0.0065183333333333334,3.2730698427404232,0.01637833333333334,-8.792293333333335,26.14434107853462,-0.9646379949851878,0.00651833333333327,4262.66947876339,-8.792293333333333,8.016002527442096,0.013764266621595928
